5.520000000000000000e+02,1.200000000000000000e+01,8.000000000000000000e+00,4.750000000000000000e+03,2.729999999999999982e+00,2.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.680000000000000000e+02,1.200000000000000000e+01,8.000000000000000000e+00,4.500000000000000000e+03,2.729999999999999982e+00,2.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.160000000000000000e+02,1.200000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+03,2.850000000000000089e+00,9.000000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.160000000000000000e+02,1.200000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+03,2.850000000000000089e+00,1.100000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.000000000000000000e+00,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,3.625000000000000000e+03,3.910000000000000142e+00,2.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.625000000000000000e+03,2.810000000000000053e+00,3.000000000000000000e+00,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.750000000000000000e+03,2.810000000000000053e+00,2.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.810000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.625000000000000000e+03,3.200000000000000178e+00,3.100000000000000000e+01,6.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,3.625000000000000000e+03,3.080000000000000071e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.810000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.750000000000000000e+03,3.149999999999999911e+00,3.100000000000000000e+01,6.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.830000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.750000000000000000e+03,2.810000000000000053e+00,2.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.810000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,2.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.810000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.250000000000000000e+03,2.810000000000000053e+00,3.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.250000000000000000e+03,2.930000000000000160e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.875000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,3.750000000000000000e+03,3.910000000000000142e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.250000000000000000e+03,2.930000000000000160e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.250000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+03,3.229999999999999982e+00,3.000000000000000000e+00,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.200000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+03,3.229999999999999982e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.220000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,4.500000000000000000e+03,2.930000000000000160e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.250000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,3.875000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,3.875000000000000000e+03,3.910000000000000142e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480000000000000000e+02,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+03,2.810000000000000053e+00,3.100000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
